alpha,eta,ppo6_bps,vwap_bps,twap_bps,ppo_vs_vwap_gap_bps
0.5,0.1,9.717531222115449,9.781056856448934,9.841437496631743,0.06352563433348557
0.5,0.5,66.53798724880623,40.826890111314626,43.53251012759833,-25.711097137491606
0.5,2.0,159.81222341287474,157.2487648170614,169.87403249372306,-2.56345859581333
0.6,0.1,5.02017334739662,5.015538925811221,4.694275913176114,-0.00463442158539884
0.6,0.5,17.093703287636483,16.999300458127074,17.79670221032181,-0.09440282950940926
0.6,2.0,59.85341664180973,61.938406204311725,66.93080082461569,2.0849895625019954
1.0,0.1,2.0478493597138923,2.0903297088978574,1.4963382203035482,0.04248034918396515
1.0,0.5,2.3595895025493054,2.373254373560053,1.807013745957786,0.013664871010747426
1.0,2.0,3.3941149979629652,3.4342218660439796,2.9720469671607264,0.04010686808101438
