seed,ppo6_shortfall_bps,ppo7_shortfall_bps,diff_6_minus_7
1000,43.07930524074191,41.71867209337857,1.3606331473633375
1001,42.09401805148623,42.23565542808328,-0.14163737659704623
1002,41.793833520038824,41.27025327018338,0.523580249855442
1003,42.5957228281256,45.15610842117639,-2.560385593050789
1004,38.59681723563731,38.38395138085863,0.21286585477867703
